email,class code,
GLA0010,"08ACE-G,08ENG-G,08FA-G,08GEO-G,08GMN-G,08HIS-G,08MAE-2,08MEB-Bnd2,08MUS-G,08PEd-G,08SCE-2,08V3D-G,08Spt-1-CricketM1"
LOA0004,"12ENG-1,12PHY-1,12MMe-3,12HIS-2,12MSp-2"
GLA0011,"08ACE-J,08ENG-J,08FA-J,08FRE-J,08GEO-J,08HIS-J,08MAT-J,08MUS-J,08PEd-J,08SCI-J,08V3D-J,08Spt-1-Multisports,08Spt-2-Multisports"
LOA0005,"10ENG-I,10FA-I,10GEO-I,10HIS-I,10MAT-I,10PEd-I,10SCI-I,10MAd-2,10OEd-1,10CER-1,10DCT-1"
TAN0041,"07ART-B,07EAL-1,07FA-B,07FOO-B,07FRE-B,07GEO-B,07HIS-B,07ICT-B,07MAT-1c,07MES-Str,07MUS-B,07PEd-B,07SCI-1c,07SPT-1-Super8sF"
rog0007,"09BYT-B6,09ENG-I,09FA-I,09GEO-I,09HIS-I,09MAT-2a,09PEd-I,09SCI-2a,09CTc-1,09VIS-2,09FOO-4,09ICT-2"
ROG0008,"07ART-L,07ENG-L,07FA-L,07FOO-L,07FRE-L,07GEO-L,07HIS-L,07ICT-L,07MAT-L,07MUS-L,07PED-L,07SCI-L,07SPT-1-Athletics1"
CAP0005,"11FA-B,11ENG-1,11FOO-1,12HEA-2,11MGF-3,11PSY-4,11BUS-3"
MIL0020,"08ACE-I,08ENG-I,08FA-I,08GEO-I,08GMN-I,08HIS-I,08MAT-I,08MUS-I,08PEd-I,08SCI-I,08V3D-I,08Spt-1-Multisports,08Spt-2-Multisports"
TRA0020,"09BYT-B3,09ENG-G,09FA-G,09GEO-G,09HIS-G,09MAE-2,09PEd-G,09SCE-2,09FRE-1,09FOO-5,09MSL-4"
TRA0021,"09BYT-B8,09ENG-H,09FA-H,09GEO-H,09HIS-H,09MAE-2,09PEd-H,09SCE-2,093DM-1,09CTc-2,09MUSa-1,09VIS-4"
TRA0022,"09BYT-B3,09ENG-J,09FA-J,09GEO-J,09HIS-J,09MAT-J,09PEd-J,09SCI-J,09FOO-2,09LIT-1,093DM-3,09MSL-4"
AUS0005,"10ENG-H,10FA-H,10GEO-3a,10HIS-3b,10MAT-2a,10PEd-H,10SCI-2a,10MuP-1,10HMv-2,10OEd-5"
MIL0025,"07ART-E,07ENG-E,07FA-E,07FOO-E,07GEO-E,07GMN-E,07HIS-E,07ICT-E,07MAE-2,07MEB-Bnd1,07MUS-E,07PEd-E,07SCE-2,07SPT-1-CricketM1"
AUS0007,"07ART-D,07ENG-D,07FA-D,07FOO-D,07FRE-D,07GEO-D,07HIS-D,07ICT-D,07MAT-1b,07MUS-D,07PEd-D,07SCI-1b,07SPT-1-VolleyballM1"
BUT0006,"12MFu-1,12EAL-1,12ACC-1,12BUS-3,12ITA-1"
SPA0010,"12LOG-1,12BUS-2,12ENG-5,12MFu-6,12PSY-4"
MIL0027,"07ART-F,07ENG-F,07FA-F,07FOO-F,07FRE-F,07GEO-F,07HIS-F,07ICT-F,07MAT-2c,07MEB-NonBnd,07MUS-F,07PEd-F,07SCI-2c,07SPT-1-VolleyballM1"
BUT0007,"08ACE-F,08ENG-F,08FA-F,08FRE-F,08GEO-F,08HIS-F,08MAE-2,08MEB-Bnd2,08MUS-F,08PEd-F,08SCE-2,08V3D-F,08Spt-1-BaseballM1"
TRA0025,"08ACE-G,08ENG-G,08FA-G,08GEO-G,08GMN-G,08HIS-G,08MAE-2,08MEB-Bnd1,08MUS-G,08PEd-G,08SCE-2,08V3D-G,08Spt-1-TennisF"
MIL0028,"11FA-H,11MMe-1,12PHY-1,11STA-1,11GEO-1,11ENG-9,11BIO-3"
TRA0027,"08ACE-E,08ENG-E,08FA-E,08GEO-E,08GMN-E,08HIS-E,08MAT-E,08MEB-Bnd1,08MUS-E,08PEd-E,08SCI-E,08V3D-E,08Spt-1-VolleyballF"
SPA0013,"09BYT-A8,09ENG-F,09FA-F,09GEO-F,09HIS-F,09MAT-F,09PEd-F,09SCI-F,09GMN-1,09FOO-5,09MUSb-1"
TRA0028,"08ACE-D,08ENG-D,08FA-D,08FRE-D,08GEO-D,08HIS-D,08MAE-1,08MES-NonStr,08MUS-D,08PEd-D,08SCE-1,08V3D-D,08Spt-1-SoftballF1"
MEN0001,"09BYT-A5,09ENG-F,09FA-F,09GEO-F,09HIS-F,09MAT-F,09PEd-F,09SCI-F,09FRE-1,093DM-3,09ICT-2"
TRA0029,"08ACE-E,08ENG-E,08FA-E,08GEO-E,08GMN-E,08HIS-E,08MAT-E,08MEB-Bnd1,08MUS-E,08PEd-E,08SCI-E,08V3D-E,08Spt-1-Super8sF"
KEL0005,"12LEG-1,12MMe-2,12ENG-9,12ECO-1,12PSY-4"
BAL0032,"10ENG-G,10FA-G,10HIS-2a,10GEO-2b,10MAE-2,10PEd-G,10SCE-2,10FRE-1,10DRA-2,10FIL-3"
KEL0007,"10ENG-F,10FA-F,10GEO-2a,10HIS-2b,10MAA-2,10PEd-F,10SCI-2b,10DRA-1,10OEd-2,10FRE-2"
KEL0008,"12SDv-1,12MMe-2,12PHY-2,12ENG-6,12MFu-5"
BAL0034,"08ACE-G,08ENG-G,08FA-G,08GEO-G,08GMN-G,08HIS-G,08MAE-2,08MEB-NonBnd1,08MUS-G,08PEd-G,08SCE-2,08V3D-G,08Spt-1-CricketM1"
KEL0009,"09BYT-B4,09ENG-K,09FA-K,09GEO-K,09HIS-K,09MAT-K,09PEd-K,09SCI-K,09Cod-1,09CTc-2,09MSL-4,09VIS-3"
ATZ0002,"11FA-A,11ENG-2,11ThS-1,11MMe-5,11PSY-3,11LEG-3"
ATZ0003,"08ACE-L,08ENG-L,08FA-L,08FRE-L,08GEO-L,08HIS-L,08MAT-L,08MUS-L,08PEd-L,08SCI-L,08V3D-L,08Spt-1-Super8sF"
BAL0035,"08ACE-K,08ENG-K,08FA-K,08GEO-K,08GMN-K,08HIS-K,08MAT-K,08MUS-K,08PEd-K,08SCI-K,08V3D-K,08Spt-1-BaseballM1"
BAL0036,"07ART-C,07ENG-C,07FA-C,07FOO-C,07GEO-C,07GMN-C,07HIS-C,07ICT-C,07MAT-1a,07MUS-C,07PEd-C,07SCI-1a,07SPT-1-VolleyballF"
BAL0039,"07ART-D,07ENG-D,07FA-D,07FOO-D,07FRE-D,07GEO-D,07HIS-D,07ICT-D,07MAE-1,07MUS-D,07PEd-D,07SCE-1,07SPT-1-Multisports1"
MUR0004,"11FA-H,12MED-1,11ENG-4,11BUS-1,12MMe-4,11PHY-2"
HAR0034,"12PSY-1,12MED-2,12ThS-1,12ENG-6,12FOO-1"
MUR0006,"10ENG-F,10FA-F,10GEO-3a,10HIS-3b,10MAE-2,10PEd-F,10SCE-2,10ART-1,10BUS-2,10GMN-1"
HAR0037,"12LEG-1,12BUS-2,12MFu-4,12PEd-2,12ENG-8"
ELO0004,"08ACE-D,08ENG-D,08FA-D,08FRE-D,08GEO-D,08HIS-D,08MAT-1b,08MES-Str,08MUS-D,08PEd-D,08SCI-1b,08V3D-D,08Spt-1-VolleyballF"
MUR0008,"10ENG-A,10FA-A,10GEO-1b,10MAE-1,10SCE-1,10BUS-1,10VIS-2,103DM-2,10OEd-6"
NIC0006,"10ENG-F,10FA-F,10HIE-2a,10HIE-2b,10MAT-2a,10PEd-F,10SCI-2a,10DRA-1,10PHL-2,10FIL-3,10LIT-1"
HAR0038,"11FA-D,11ENG-2,11PEd-1,11HIS-2,11BUS-3"
PED0006,"11FA-I,11BIO-1,11HEA-1,11MGF-2,11ENG-10,11PEd-2,12GEO-2"
MUR0009,"08ACE-K,08ENG-K,08FA-K,08GEO-K,08GMN-K,08HIS-K,08MAT-K,08MUS-K,08PEd-K,08SCI-K,08V3D-K,08Spt-1-CricketM1"
NIC0007,"10ENG-J,10FA-J,10GEO-J,10HIS-J,10MAT-J,10PEd-J,10SCI-J,10BUS-1,10MAd-2,10GMN-1"
PED0008,"10ENG-F,10FA-F,10GEO-2b,10HIS-2a,10MAA-2,10PEd-F,10SCI-2c,10FRE-1,10DRA-2,10FIL-3"
NIC0009,"07ART-G,07ENG-G,07FA-G,07FOO-G,07GEO-G,07GMN-G,07HIS-G,07ICT-G,07MAT-2b,07MEB-Bnd1,07MUS-G,07PEd-G,07SCI-2b,07SPT-1-BaseballM1"
PED0009,"10ENG-J,10FA-J,10GEO-J,10HIS-J,10MAT-J,10PEd-J,10SCI-J,10DRA-1,10FIL-2,10GMN-1"
PIE0007,"12SDv-1,12MED-2,12ENG-6,12FOO-1,12ITA-1"
TRA0031,"07ART-A,07ENG-A,07FA-A,07FOO-A,07GEO-A,07GMN-A,07HIS-A,07ICT-A,07MAT-1b,07MES-Str,07MUS-A,07PEd-A,07SCI-1b,07SPT-1-BaseballM1"
TRA0032,"07ART-L,07ENG-L,07FA-L,07FOO-L,07FRE-L,07GEO-L,07HIS-L,07ICT-L,07MAT-L,07MUS-L,07PED-L,07SCI-L,07SPT-1-TennisM1"
TRA0034,"11FA-K,11MMe-1,11VIS-1,11EAL-1,11CHM-4,11PHY-2,11BUS-3"
KEL0010,"09BYT-B4,09ENG-J,09FA-J,09GEO-J,09HIS-J,09MAT-J,09PEd-J,09SCI-J,09CER-1,09LIT-2,09DRA-3,09FOO-4"
KEL0011,"08ACE-L,08ENG-L,08FA-L,08FRE-L,08GEO-L,08HIS-L,08MAT-L,08MUS-L,08PEd-L,08SCI-L,08V3D-L,08Spt-1-VolleyballM"
KEL0013,"07ART-M,07ENG-M,07FA-M,07FOO-M,07GEO-M,07GMN-M,07HIS-M,07ICT-M,07MAT-M,07MUS-M,07PED-M,07SCI-M,07SPT-1-VolleyballM1"
YIA0007,"10ENG-I,10FA-I,10GEO-I,10HIS-I,10MAT-I,10PEd-I,10SCI-I,10BUS-2,10DRA-1,10FIL-4,10ICT-1"
KEL0015,"08ACE-I,08ENG-I,08FA-I,08GEO-I,08GMN-I,08HIS-I,08MAT-I,08MUS-I,08PEd-I,08SCI-I,08V3D-I,08Spt-1-Super8sF"
MUR0011,"08ACE-A,08ENG-A,08FA-A,08GEO-A,08GMN-A,08HIS-A,08MAT-A,08MUS-A,08PEd-A,08SCI-A,08V3D-A,08Spt-1-CricketM1"
HAR0041,"10ENG-E,10FA-E,10GEO-3a,10HIS-3b,10MAT-2c,10PEd-E,10SCI-2c,10FOO-1,10OEd-1,10CER-1,10HMv-1"
HAR0042,"12LEG-1,12ENG-5,12PEd-1,12MMe-6,12PSY-4"
MUR0013,"07ART-F,07ENG-F,07FA-F,07FOO-F,07FRE-F,07GEO-F,07HIS-F,07ICT-F,07MAT-2a,07MEB-Bnd1,07MUS-F,07PEd-F,07SCI-2a,07SPT-1-VolleyballM1"
MUR0014,"07ART-B,07ENG-B,07FA-B,07FOO-B,07FRE-B,07GEO-B,07HIS-B,07ICT-B,07MAT-1c,07MES-Str,07MUS-B,07PEd-B,07SCI-1c,07SPT-1-SoftballF1"
STE0002,"09BYT-B5,09ENG-I,09FA-I,09GEO-I,09HIS-I,09MAE-2,09PEd-I,09SCE-2,09Cod-1,09LIT-2,09CTc-4,09VIS-3"
HAR0045,"09BYT-A3,09ENG-F,09FA-F,09GEO-F,09HIS-F,09MAT-F,09PEd-F,09SCI-F,09ART-1,09MSL-2,09DRA-2,09FOO-6"
HAR0046,"10ENG-E,10FA-E,10GEO-2b,10HIS-2a,10MAA-2,10PEd-E,10SCI-2c,10DRA-1,10PHL-2,10CER-1,10OEd-4"
HAR0049,"08ACE-H,08ENG-H,08FA-H,08FRE-H,08GEO-H,08HIS-H,08MAT-2a,08MEB-NonBnd2,08MUS-H,08PEd-H,08SCI-2a,08V3D-H,08Spt-1-Swimming"
TOY0002,"08ACE-D,08ENG-D,08FA-D,08FRE-D,08GEO-D,08HIS-D,08MAE-1,08MES-Str,08MUS-D,08PEd-D,08SCE-1,08V3D-D,08Spt-1-VolleyballM"
POU0005,"10ENG-C,10FA-C,10GEE-1a,10GEE-1b,10MAT-1b,10PEd-C,10SCI-1b,10MuP-1,10BUS-3,10ISy-1"
POU0006,"08ACE-F,08ENG-F,08FA-F,08FRE-F,08GEO-F,08HIS-F,08MAT-2a,08MEB-Bnd2,08MUS-F,08PEd-F,08SCI-2a,08V3D-F,08Spt-1-LawnBowls"
WIL0013,"09BYT-A8,09ENG-F,09FA-F,09GEO-F,09HIS-F,09MAT-F,09PEd-F,09SCI-F,09CER-1,09DRA-1,09FRE-2"
ARN0004,"10ENG-E,10FA-E,10HIE-2a,10HIE-2b,10MAT-2c,10PEd-E,10SCI-2c,10FRE-1,10HMv-1,10LIT-1"
WIL0014,"09BYT-B8,09ENG-L,09FA-L,09GEO-L,09HIS-L,09MAT-L,09PEd-L,09SCI-L,09FOO-1,09VIS-2,09CER-3,09MSL-4"
ARN0006,"08ACE-F,08ENG-F,08FA-F,08FRE-F,08GEO-F,08HIS-F,08MAT-2a,08MEB-Bnd2,08MUS-F,08PEd-F,08SCI-2a,08V3D-F,08Spt-1-CricketM1"
IRV0001,"09BYT-A1,09ENG-E,09FA-E,09GEO-E,09HIS-E,09MAT-E,09PEd-E,09SCI-E,09ART-1,09LIT-2,09FRE-2"
IRV0002,"07ART-H,07ENG-H,07FA-H,07FOO-H,07FRE-H,07GEO-H,07HIS-H,07ICT-H,07MAT-2a,07MEB-Bnd1,07MUS-H,07PEd-H,07SCI-2a,07SPT-1-Athletics1"
ERE0006,"10ENG-F,10FA-F,10GEO-2a,10HIS-2b,10MAE-2,10PEd-F,10SCE-2,10OEd-3,10PHL-1,10FRE-2"
LIN0020,"12LOG-1,12ENG-2,12CHM-1,12MMe-6"
ERE0008,"09BYT-B2,09ENG-H,09FA-H,09GEO-H,09HIS-H,09MAT-2a,09PEd-H,09SCI-2a,09DAN-1,09LIT-2,093DM-3,09DRA-3"
DAG0002,"11FA-C,11BIO-1,11CHM-2,11LEG-2,11MMe-6,11ENG-8,11PSY-5"
LIN0022,"12MED-1,12ENG-9,12VIS-1,12CHM-3,12MMe-5"
COH0013,"10ENG-F,10FA-F,10GEO-2a,10HIS-2b,10MAT-2c,10PEd-F,10SCI-2c,10OEd-2,10VIS-1,10BUS-4,10HMv-1"
DAG0004,"11FA-C,11PSY-1,11ENG-5,11MMe-4,11CHM-5,11LEG-3,11BIO-2"
LIN0025,"12ENL-1,12MED-2,12MMe-3,12LEG-2,12MFu-6"
HAR0050,"08ACE-D,08ENG-D,08FA-D,08FRE-D,08GEO-D,08HIS-D,08MAT-1b,08MES-Str,08MUS-D,08PEd-D,08SCI-1b,08V3D-D,08Spt-1-TennisM"
COH0016,"10ENG-E,10FA-E,10HIE-2a,10HIE-2b,10MAT-2a,10PEd-E,10SCI-2a,10FRE-1,10FIL-3,10LIT-1"
LIN0028,"11FA-G,11BIO-1,11ENG-5,11MED-1,11MGF-4,11STA-2"
COH0017,"12VCALL,12VCALN,12VCALP,12VCALS"
HAR0052,"08ACE-H,08ENG-H,08FA-H,08FRE-H,08GEO-H,08HIS-H,08MAE-2,08MEB-Bnd2,08MUS-H,08PEd-H,08SCE-2,08V3D-H,08Spt-1-LawnBowls"
COH0018,"11FA-C,12GEO-1,11ENG-5,11MGF-2,12PSY-3,11LEG-3,11ECO-2"
LIN0029,"11FA-G,12MMe-2,11ENG-3,12BIO-2,11MGM-3,11CHM-5"
KAN0003,"12ENL-1,12MFu-3,12CHM-2,12MSp-2"
HAR0054,"07ART-J,07ENG-J,07FA-J,07FOO-J,07FRE-J,07GEO-J,07HIS-J,07ICT-J,07MAT-J,07MUS-J,07PEd-J,07SCI-J,07SPT-1-CricketM1"
KEO0003,"08ACE-K,08ENG-K,08FA-K,08GEO-K,08GMN-K,08HIS-K,08MAT-K,08MUS-K,08PEd-K,08SCI-K,08V3D-K,08Spt-1-LawnBowls"
HAR0055,"07ART-J,07ENG-J,07FA-J,07FOO-J,07FRE-J,07GEO-J,07HIS-J,07ICT-J,07MAT-J,07MUS-J,07PEd-J,07SCI-J,07SPT-1-Super8sF"
HAR0057,"07ART-I,07ENG-I,07FA-I,07FOO-I,07GEO-I,07GMN-I,07HIS-I,07ICT-I,07MAT-I,07MUS-I,07PEd-I,07SCI-I,07SPT-1-CricketM1"
HAR0058,"07ART-N,07ENG-N,07FA-N,07FOO-N,07FRE-N,07GEO-N,07HIS-N,07ICT-N,07MAT-N,07MUS-N,07PED-N,07SCI-N,07SPT-1-VolleyballM1"
SZU0005,"11FA-K,11MMe-1,11PEd-1,11VIS-2,11BUS-2,11ENG-9,11PHY-3"
HAR0059,"07ART-L,07ENG-L,07FA-L,07FOO-L,07FRE-L,07GEO-L,07HIS-L,07ICT-L,07MAT-L,07MUS-L,07PED-L,07SCI-L,07SPT-1-SoftballF1"
JEA0001,"12MFu-2,12VCALL,12VCALN,12VCALP,12VCALS"
MIR0006,"08ACE-C,08ENG-C,08FA-C,08GEO-C,08GMN-C,08HIS-C,08MAE-1,08MES-Str,08MUS-C,08PEd-C,08SCE-1,08V3D-C,08Spt-1-VolleyballM"
TZI0002,"12PSY-1,12BIO-1,12ENG-6,12MFu-5"
WIL0024,"10ENG-G,10FA-G,10GEO-3a,10HIS-3b,10MAT-2b,10PEd-G,10SCI-2b,10ART-1,10FOO-1,10FRE-2"
LYU0002,"11FA-G,11ENG-1,11VIS-1,11STA-1,11MMe-6,11PSY-4,11CHM-5"
BRO0015,"09BYT-B1,09ENG-K,09FA-K,09GEO-K,09HIS-K,09MAT-K,09PEd-K,09SCI-K,09FRE-1,09DRA-3,09MUSa-1"
LYU0003,"10EAL-1,10FA-B,10GEO-1b,10HIS-1a,10MAT-1c,10PEd-B,10SCI-1c,10PHL-1,10DCT-2,10FIL-3"
GUB0002,"11FA-D,11ENG-3,11ThS-1,11LEG-2,11MGF-3,11PSY-4,11ACC-2"
BRO0016,"09BYT-A1,09ENG-F,09FA-F,09GEO-F,09HIS-F,09MAT-F,09PEd-F,09SCI-F,09ART-1,09CER-2,09FOO-6,09MSL-3"
WIL0026,"10ENG-G,10FA-G,10GEO-3a,10HIS-3b,10MAA-2,10PEd-G,10SCI-2b,10CWr-1,10PHL-2,10DRA-2,10OEd-5"
SCH0018,"12PSY-1,12MFu-2,12MMe-3,12VIS-1,12ENG-8"
SCH0019,"12LOG-1,12ENG-6,12MED-2,12BIO-4"
WIL0029,"10ENG-E,10FA-E,10GEO-2b,10HIS-2a,10MAT-2c,10PEd-E,10SCI-2c,10MuP-1,10FRE-2"
BAR0013,"12PSY-2,12ENG-3,12HEA-2,12MFu-4,12GEO-2"
VAL0005,"09BYT-A8,09ENG-D,09FA-D,09GEO-D,09HIS-D,09MAT-D,09PEd-D,09SCI-D,09CER-1,09MSL-2,09ESK-1,09FOO-6"
WEN0002,"11FA-L,11MGM-1,12STA-1,11MMe-5,11ENG-9,11CHM-5,11Ext-6"
VAL0006,"08ACE-K,08ENG-K,08FA-K,08GEO-K,08GMN-K,08HIS-K,08MAT-K,08MUS-K,08PEd-K,08SCI-K,08V3D-K,08Spt-1-Multisports,08Spt-2-Multisports"
BHA0004,"12LOG-1,12ENG-2,12MMe-3,12CHM-2,12GEO-2"
CAS0015,"07ART-B,07ENG-B,07FA-B,07FOO-B,07FRE-B,07GEO-B,07HIS-B,07ICT-B,07MAT-1b,07MES-Str,07MUS-B,07PEd-B,07SCI-1b,07SPT-1-Swimming1"
BAR0016,"11FA-A,11ENG-2,11ThS-1,11MGF-2,11BIO-2,11PSY-4,11MuP-1"
ATC0001,"07ART-L,07ENG-L,07FA-L,07FOO-L,07FRE-L,07GEO-L,07HIS-L,07ICT-L,07MAT-L,07MUS-L,07PED-L,07SCI-L,07SPT-1-CricketM1"
BHA0006,"09BYT-A1,09ENG-D,09FA-D,09GEO-D,09HIS-D,09MAT-D,09PEd-D,09SCI-D,09GMN-1,09FOO-4,09MSL-4"
BAR0017,"10ENG-D,10FA-D,10GEO-1a,10HIS-1b,10MAT-1a,10PEd-D,10SCI-1a,10DRA-1,10FIL-2,10BUS-3,10OEd-6"
BAR0018,"12MMe-1,12EAL-1,12BUS-2,12MFu-4,12PSY-4"
LIN0030,"11FA-G,12MMe-1,11ENG-6,11CHM-4,11MGM-3,11Ext-4"
WEN0008,"07ART-G,07ENG-G,07FA-G,07FOO-G,07GEO-G,07GMN-G,07HIS-G,07ICT-G,07MAT-2c,07MEB-Bnd1,07MUS-G,07PEd-G,07SCI-2c,07SPT-1-SoftballF1"
COH0021,"09BYT-B2,09ENG-K,09FA-K,09GEO-K,09HIS-K,09MAT-K,09PEd-K,09SCI-K,09FRE-1,09DRA-3,09MUSa-1"
LIN0032,"10ENG-A,10FA-A,10GEO-3b,10HIS-3a,10MAT-1c,10PEd-A,10SCI-1c,103DM-1,10MAd-1,10GMN-1"
ZAC0002,"07ART-C,07ENG-C,07FA-C,07FOO-C,07GEO-C,07GMN-C,07HIS-C,07ICT-C,07MAT-1a,07MUS-C,07PEd-C,07SCI-1a,07SPT-1-Athletics1"
KIM0034,"12MFu-1,12MMe-3,12CHM-3,12EAL-2"
ZAC0003,"07ART-D,07ENG-D,07FA-D,07FOO-D,07FRE-D,07GEO-D,07HIS-D,07ICT-D,07MAE-1,07MUS-D,07PEd-D,07SCE-1,07SPT-1-Super8sF"
COH0024,"08ACE-A,08ENG-A,08FA-A,08GEO-A,08GMN-A,08HIS-A,08MAT-A,08MUS-A,08PEd-A,08SCI-A,08V3D-A,08Spt-1-BaseballM1"
LIN0036,"09BYT-B4,09ENG-H,09FA-H,09GEO-H,09HIS-H,09MAT-2b,09PEd-H,09SCI-2b,09ICT-1,09LIT-2,09CTc-3,09MSL-5"
KIM0037,"11FA-F,11CHM-1,11ENG-5,11MMe-4,12BIO-3,11PHY-3,11Ext-2"
COH0026,"07ART-K,07ENG-K,07FA-K,07FOO-K,07GEO-K,07GMN-K,07HIS-K,07ICT-K,07MAT-K,07MUS-K,07PED-K,07SCI-K,07SPT-1-TennisF"
DOY0002,"08ACE-J,08ENG-J,08FA-J,08FRE-J,08GEO-J,08HIS-J,08MAT-J,08MUS-J,08PEd-J,08SCI-J,08V3D-J,08Spt-1-Swimming"
KAN0011,"08ACE-G,08ENG-G,08FA-G,08GEO-G,08GMN-G,08HIS-G,08MAE-2,08MEB-Bnd1,08MUS-G,08PEd-G,08SCE-2,08V3D-G,08Spt-1-Super8sF"
KAN0012,"07ART-G,07ENG-G,07FA-G,07FOO-G,07GEO-G,07GMN-G,07HIS-G,07ICT-G,07MAT-2a,07MEB-Bnd1,07MUS-G,07PEd-G,07SCI-2a,07SPT-1-TennisM1"
LIN0039,"09BYT-B4,09ENG-L,09FA-L,09GEO-L,09HIS-L,09MAT-L,09PEd-L,09SCI-L,09CTc-1,09LIT-2,09ESK-1,09VIS-4"
COH0029,"11FA-C,11PSY-1,11ENG-4,11MGF-2,11GEO-1,11LEG-3,11CHM-5"
RYA0004,"11FA-J,11ENG-3,11PEd-1,11MGF-2,11PSY-3,11LEG-3,11MuP-1"
GOL0027,"09BYT-A3,09ENG-E,09FA-E,09GEO-E,09HIS-E,09MAT-E,09PEd-E,09SCI-E,09CER-1,09FOO-3,093DM-3,09MSL-5"
GOL0029,"08ACE-L,08ENG-L,08FA-L,08FRE-L,08GEO-L,08HIS-L,08MAT-L,08MUS-L,08PEd-L,08SCI-L,08V3D-L,08Spt-1-TennisM"
SHE0002,"09BYT-B7,09ENG-L,09FA-L,09GEO-L,09HIS-L,09MAT-L,09PEd-L,09SCI-L,09ART-2,09VIS-1,093DM-3,09ESK-2"
SCH0021,"10ENG-B,10FA-B,10GEE-1a,10GEE-1b,10MAE-1,10PEd-B,10SCE-1,10FRE-1,10OEd-5,10HMv-2"
WIL0030,"10ENG-A,10FA-A,10GEO-3b,10HIS-3a,10MAT-1b,10PEd-A,10SCI-1b,10ART-1,10PHL-2,103DM-2,10FIL-4"
SCH0023,"09BYT-B6,09ENG-H,09FA-H,09GEO-H,09HIS-H,09MAE-2,09PEd-H,09SCE-2,09ICT-1,09MSL-2,09GMN-2"
SCH0024,"09BYT-B6,09ENG-I,09FA-I,09GEO-I,09HIS-I,09MAE-2,09PEd-I,09SCE-2,09ART-1,09DRA-1,09GMN-2"
WIL0033,"09BYT-B8,09ENG-I,09FA-I,09GEO-I,09HIS-I,09MAE-2,09PEd-I,09SCE-2,09DRA-1,09LIT-1,09FOO-5,09MUSb-1"
SCH0025,"09BYT-A7,09ENG-E,09FA-E,09GEO-E,09HIS-E,09MAT-E,09PEd-E,09SCI-E,09FRE-1,09FOO-5,09MSL-4"
SCH0026,"09BYT-A6,09ENG-E,09FA-E,09GEO-E,09HIS-E,09MAT-E,09PEd-E,09SCI-E,09LIT-2,09VIS-1,09DRA-3,09FOO-4"
WIL0035,"09BYT-B8,09ENG-H,09FA-H,09GEO-H,09HIS-H,09MAT-2a,09PEd-H,09SCI-2a,093DM-2,09CTc-1,09FRE-2"
BAR0020,"10ENG-C,10FA-C,10GEO-1a,10HIS-1b,10MAT-1a,10PEd-C,10SCI-1a,10DRA-1,10OEd-3,10CER-1,10FOO-2"
MCE0002,"10ENG-A,10FA-A,10GEE-1a,10GEE-1b,10MAT-1c,10PEd-A,10SCI-1c,10DRA-1,10FIL-2,10FRE-2"
NOV0003,"11FA-H,11ENG-1,11PSY-2,11VIS-2,11BIO-2,11MGF-4,11ACC-2"
BAR0021,"11FA-A,11ENG-2,11MGF-1,11LEG-2,11MED-1,11ACC-1,11PSY-5"
WIL0039,"08ACE-E,08ENG-E,08FA-E,08GEO-E,08GMN-E,08HIS-E,08MAT-E,08MEB-NonBnd2,08MUS-E,08PEd-E,08SCI-E,08V3D-E,08Spt-1-TennisM"
BAR0022,"09BYT-A1,09ENG-E,09FA-E,09GEO-E,09HIS-E,09MAT-E,09PEd-E,09SCI-E,09Cod-1,09CTc-2,093DM-3,09ICT-2"
BAR0026,"08ACE-K,08ENG-K,08FA-K,08GEO-K,08GMN-K,08HIS-K,08MAT-K,08MUS-K,08PEd-K,08SCI-K,08V3D-K,08Spt-1-LawnBowls"
YU-0005,"12MMe-1,12PHY-1,12MFu-3,12MSp-1,12EAL-2"
BAR0027,"08ACE-D,08ENG-D,08FA-D,08FRE-D,08GEO-D,08HIS-D,08MAE-1,08MES-Str,08MUS-D,08PEd-D,08SCE-1,08V3D-D,08Spt-1-Super8sF"
MOH0004,"12MFu-1,12BUS-1,12ENG-4,12ECO-1"
BAR0029,"07ART-H,07ENG-H,07FA-H,07FOO-H,07FRE-H,07GEO-H,07HIS-H,07ICT-H,07MAT-2a,07MEB-Bnd1,07MUS-H,07PEd-H,07SCI-2a,07SPT-1-Swimming1"
COH0030,"07ART-M,07ENG-M,07FA-M,07FOO-M,07GEO-M,07GMN-M,07HIS-M,07ICT-M,07MAT-M,07MUS-M,07PED-M,07SCI-M,07SPT-1-VolleyballM1"
ROM0002,"08ACE-C,08ENG-C,08FA-C,08GEO-C,08GMN-C,08HIS-C,08MAE-1,08MES-NonStr,08MUS-C,08PEd-C,08SCE-1,08V3D-C,08Spt-1-VolleyballM"
KIM0042,"11FA-F,11ENG-2,11MMe-5,11BIO-2,11CHM-5,11Ext-3"
LIN0042,"12EAL-1,12MMe-3,12MSp-1,12FOO-1,12CHM-4"
ROM0004,"10ENG-E,10FA-E,10HIE-2a,10HIE-2b,10MAT-2a,10PEd-E,10SCI-2a,10MuP-1,10ICT-1,10LIT-1"
LIN0044,"08ACE-F,08ENG-F,08FA-F,08FRE-F,08GEO-F,08HIS-F,08MAE-2,08MEB-Bnd1,08MUS-F,08PEd-F,08SCE-2,08V3D-F,08Spt-1-SoftballF1"
